Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,"$230,496,036.91 ","$244,832,039.20 ","$261,184,041.82 ","$275,968,044.19 ","$305,312,048.89 ","$344,176,055.11 ","$390,992,062.61 ","$441,728,182.73 ","$485,184,189.69 ","$551,263,864.27 ","$645,568,215.37 ","$717,750,057.56 ","$858,761,953.08 ","$1,299,079,580.24 ","$1,467,417,948.86 ","$1,356,603,017.90 ","$1,511,842,283.92 ","$1,640,745,929.69 ","$1,947,878,833.37 ","$2,293,758,902.85 ","$2,545,809,091.71 ","$2,498,188,995.01 ","$2,368,718,617.44 ","$2,562,352,064.86 ","$2,552,663,565.33 ","$2,423,338,768.34 ","$2,647,995,147.97 ","$3,143,851,216.96 ","$3,656,179,989.10 ","$3,546,470,500.90 ","$3,219,730,365.00 ","$3,787,394,957.98 ","$4,377,980,510.06 ","$4,974,550,286.18 ","$5,502,786,069.65 ","$4,636,057,476.43 ","$5,155,311,077.39 ","$4,936,615,298.79 ","$3,789,443,014.62 ","$3,477,038,204.02 ","$3,521,339,699.07 ","$3,081,024,212.43 ","$2,999,511,040.20 ","$3,536,411,824.30 ","$3,927,157,866.96 ","$4,865,892,972.28 ","$8,354,911,621.98 ","$9,545,029,480.82 ","$11,670,891,359.73 ","$11,619,455,043.48 ","$14,250,785,801.34 ","$17,985,138,449.65 ","$21,295,165,200.84 ","$21,261,338,064.88 ","$23,210,823,987.31 ","$21,723,439,625.73 ","$20,758,874,952.58 ","$22,742,696,407.51 ","$24,109,780,113.23 ","$24,751,069,238.00 ","$23,848,442,440.27 ","$26,311,656,000.00 ","$30,633,444,294.63 "
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$65,977,748,210.53 ","$85,500,934,319.17 ","$94,337,047,232.89 ","$96,043,157,272.86 ","$110,803,635,287.62 ","$142,293,761,469.15 ","$160,193,242,090.43 ","$159,358,194,732.09 ","$174,685,791,563.56 ","$170,030,647,848.03 ","$172,220,451,786.96 ","$190,905,493,539.17 ","$199,070,432,431.11 ","$217,828,661,056.94 ","$255,107,275,407.42 ","$306,145,913,284.47 ","$344,626,630,395.38 ","$429,020,755,432.72 ","$533,599,853,342.51 ","$439,731,636,116.95 ","$475,696,613,935.60 ","$524,374,222,547.90 ","$495,230,574,356.74 ","$515,762,008,468.81 ","$539,080,532,037.14 ","$477,111,287,969.23 ","$470,024,559,638.50 ","$524,641,206,562.00 ","$588,779,850,763.49 ","$596,058,473,058.77 ","$599,442,783,603.19 ","$679,441,900,610.66 ","$688,176,605,954.79 "
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,"$20,753,285,598.46 ","$21,438,148,383.21 ","$23,419,301,225.64 ","$27,350,179,503.84 ","$25,448,359,289.94 ","$28,693,503,052.41 ","$31,531,025,978.43 ","$29,711,210,460.32 ","$31,366,965,476.56 ","$35,545,604,544.03 ","$43,519,848,651.79 ","$42,419,967,120.35 ","$49,357,021,176.55 ","$60,920,765,155.42 ","$86,057,756,449.22 ","$98,342,389,193.70 ","$115,511,133,085.00 ","$127,667,415,881.70 ","$144,095,273,016.34 ","$180,666,779,617.85 ","$223,624,560,625.93 ","$311,221,167,301.96 ","$290,607,941,422.12 ","$232,587,271,032.75 ","$212,921,069,101.95 ","$214,701,499,607.54 ","$207,046,319,398.62 ","$226,768,534,647.03 ","$238,039,780,716.82 ","$241,069,993,446.63 ","$394,420,886,654.36 ","$211,358,138,047.29 ","$172,593,311,731.32 ","$153,008,614,062.50 ","$135,924,691,115.95 ","$174,758,803,193.93 ","$194,165,113,279.81 ","$213,951,798,021.83 ","$220,387,557,174.75 ","$240,832,782,326.48 ","$278,678,326,342.53 ","$266,344,271,362.13 ","$305,714,135,441.12 ","$332,450,589,560.57 ","$414,233,839,145.69 ","$516,904,887,534.50 ","$652,732,381,891.41 ","$789,891,756,091.79 ","$986,047,738,377.78 ","$902,165,613,053.19 ","$1,060,580,608,713.13 ","$1,235,597,698,970.21 ","$1,341,797,607,183.55 ","$1,471,440,063,511.40 ","$1,562,109,741,135.42 ","$1,334,011,121,882.86 ","$1,217,513,931,539.13 ","$1,294,933,204,784.59 ","$1,348,307,586,808.15 ","$1,421,160,801,515.26 ","$1,308,382,294,199.16 ","$1,429,588,429,473.92 ","$1,612,324,668,164.54 "
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,"$1,691,900,000.00 ","$1,865,100,000.00 ","$2,094,400,000.00 ","$2,333,600,000.00 ","$2,570,500,000.00 ","$2,881,500,000.00 ","$3,170,500,000.00 ","$3,532,700,000.00 ","$3,941,700,000.00 ","$4,460,700,000.00 ","$5,034,700,000.00 ","$5,646,800,000.00 ","$6,328,900,000.00 ","$7,002,400,000.00 ","$7,684,800,000.00 ","$8,198,300,000.00 ","$8,968,600,000.00 ","$9,910,900,000.00 ","$11,165,000,000.00 ","$12,750,000,000.00 ","$14,436,100,000.00 ","$15,955,700,000.00 ","$16,764,200,000.00 ","$17,276,600,000.00 ","$19,162,600,000.00 ","$20,289,200,000.00 ","$22,009,300,000.00 ","$24,025,800,000.00 ","$26,385,800,000.00 ","$28,161,200,000.00 ","$30,603,919,000.00 ","$32,287,031,000.00 ","$34,630,430,000.00 ","$36,922,456,000.00 ","$39,690,630,000.00 ","$42,647,331,000.00 ","$45,340,835,000.00 ","$48,187,039,000.00 ","$54,086,400,000.00 ","$57,841,000,000.00 ","$61,701,800,000.00 ","$69,208,400,000.00 ","$71,623,500,000.00 ","$74,827,400,000.00 ","$80,322,313,000.00 ","$83,914,521,300.00 ","$87,276,164,400.00 ","$89,524,131,600.00 ","$93,639,300,000.00 ","$96,385,600,000.00 ","$98,381,300,000.00 ","$100,351,700,000.00 ","$101,564,800,000.00 ","$102,450,000,000.00 ","$102,445,800,000.00 ","$103,375,500,000.00 ","$104,336,700,000.00 ","$103,445,500,000.00 ","$100,958,100,000.00 ","$105,126,400,000.00 ","$103,130,900,000.00 ","$106,368,900,000.00 ","$113,434,800,000.00 "
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,"$3,193,200,404.37 ","$3,417,516,639.38 ","$3,668,222,357.66 ","$3,905,734,459.73 ","$4,235,608,177.67 ","$4,687,464,054.83 ","$5,135,387,845.97 ","$5,740,241,165.63 ","$6,354,262,628.34 ","$6,969,025,825.63 ","$8,108,235,704.32 ","$9,201,604,240.28 ","$11,239,117,865.09 ","$15,090,564,186.43 ","$17,512,391,475.93 ","$19,347,607,843.14 ","$20,332,831,564.99 ","$21,439,523,310.63 ","$23,487,614,051.09 ","$26,622,819,672.13 ","$32,896,519,823.79 ","$31,977,276,872.96 ","$30,527,754,793.14 ","$27,239,650,741.95 ","$25,217,969,049.58 ","$27,115,807,742.09 ","$38,745,901,353.71 ","$48,182,925,857.41 ","$56,347,250,696.38 ","$60,594,092,182.33 ","$78,713,860,216.57 ","$89,233,599,278.48 ","$107,592,098,307.10 ","$95,009,751,901.26 ","$99,688,641,304.35 ","$118,122,007,430.01 ","$122,630,089,680.27 ","$117,016,535,162.95 ","$123,946,327,916.30 ","$127,470,385,557.18 ","$118,605,192,877.39 ","$121,604,107,165.00 ","$134,795,565,549.42 ","$165,226,175,536.79 ","$189,382,122,532.17 ","$197,253,876,704.92 ","$208,756,449,275.85 ","$240,496,147,317.38 ","$263,416,394,624.08 ","$244,667,762,835.54 ","$238,113,003,233.29 ","$245,117,990,242.25 ","$216,224,240,577.96 ","$226,433,858,005.72 ","$229,901,964,221.88 ","$199,394,066,525.44 ","$206,426,152,308.94 ","$221,357,874,718.93 ","$242,313,116,577.96 ","$239,986,922,638.90 ","$229,031,860,520.77 ","$253,982,847,571.02 ","$251,945,377,529.39 "
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"$443,587,301.59 ","$465,888,888.89 ","$492,674,603.17 ","$517,650,793.65 ","$556,293,650.79 ","$594,611,111.11 ","$664,571,428.57 ","$769,039,682.54 ","$995,531,746.03 ","$1,333,475,396.83 ","$1,511,420,634.92 ","$1,698,960,317.46 ","$2,092,158,730.16 ","$2,559,857,142.86 ","$3,416,777,777.78 ","$4,448,087,301.59 ","$5,624,515,873.02 ","$5,419,411,764.71 ","$5,673,248,726.16 ","$4,502,462,807.14 ","$3,282,449,235.76 ","$3,723,993,942.79 ","$3,971,044,723.80 ","$4,255,683,528.33 ","$4,757,732,199.96 ","$5,812,114,523.01 ","$6,984,367,762.90 ","$7,157,424,031.06 ","$7,249,533,620.31 ","$7,870,982,004.82 ","$9,062,131,475.02 ","$9,788,391,780.52 ","$9,965,225,678.05 ","$9,260,481,572.42 ","$8,837,070,235.52 ","$8,855,705,139.56 ","$8,495,806,432.18 ","$7,196,260,656.85 ","$7,691,367,471.18 ","$9,624,440,836.29 ","$10,737,500,188.11 ","$13,429,430,050.26 ","$17,856,393,235.43 ","$24,615,267,617.03 ","$22,355,151,177.74 ","$27,129,301,048.05 ","$33,737,033,607.06 ","$33,296,438,408.86 ","$38,651,334,593.03 ","$40,377,987,314.64 ","$36,211,372,646.38 ","$36,089,550,671.83 ","$38,997,129,809.17 ","$40,225,448,651.31 ","$37,925,338,460.16 ","$35,432,177,936.33 ","$39,950,899,733.23 ","$41,722,295,362.07 "
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,843,300,000.00 ","$3,282,800,000.00 ","$3,409,600,000.00 ","$3,759,800,000.00 ","$4,067,800,000.00 ","$4,271,200,000.00 ","$4,313,600,000.00 ","$4,003,700,000.00 ","$3,555,800,000.00 ","$3,968,000,000.00 ","$4,603,100,000.00 ","$5,125,700,000.00 ","$5,348,300,000.00 ","$5,815,700,000.00 ","$7,310,400,000.00 ","$8,085,700,000.00 ","$9,681,500,000.00 ","$11,186,100,000.00 ","$12,208,400,000.00 ","$13,515,500,000.00 ","$13,989,700,000.00 ","$13,972,400,000.00 ","$15,405,400,000.00 ","$16,128,000,000.00 ","$16,276,600,000.00 ","$17,133,500,000.00 ","$15,531,700,000.00 ","$18,109,000,000.00 ","$19,111,900,000.00 "
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,"$437,447,620.76 ","$525,633,220.16 ","$716,679,448.46 ","$1,018,241,425.38 ","$1,137,316,353.05 ","$1,140,399,510.56 ","$1,189,768,787.71 ","$1,379,939,152.92 ","$1,690,540,719.08 ","$1,966,099,339.72 ","$2,023,807,477.82 ","$1,974,341,177.53 ","$1,877,614,434.12 ","$1,979,416,202.75 ","$1,873,326,939.44 ","$2,042,414,180.84 ","$1,987,651,802.79 ","$2,033,226,609.28 ","$2,103,611,296.07 ","$2,354,687,132.63 ","$2,500,551,872.05 ","$2,743,014,524.21 ","$2,908,044,290.64 ","$3,426,105,625.64 ","$3,716,903,516.99 ","$3,978,860,437.54 ","$3,985,888,305.89 ","$3,413,058,275.88 ","$3,750,909,585.16 ","$3,435,656,384.27 ","$3,389,381,091.62 ","$3,558,832,752.24 ","$4,239,178,866.19 ","$4,877,982,920.28 ","$5,419,134,368.67 ","$5,688,864,951.42 ","$6,273,728,181.70 ","$6,704,438,240.45 ","$6,031,359,069.88 ","$6,634,286,339.23 ","$7,736,812,460.37 ","$8,198,532,204.87 ","$8,523,915,458.42 ","$9,263,444,823.68 ","$9,054,327,014.36 ","$9,504,027,364.77 ","$10,256,678,899.66 ","$10,760,671,502.41 ","$10,739,835,368.72 ","$9,531,900,179.03 ","$9,475,964,549.33 ","$10,226,024,919.58 "
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,"$1,047,773,359,738.19 ","$1,107,818,944,165.00 ","$1,196,159,196,890.88 ","$1,288,479,558,756.58 ","$1,405,754,910,472.25 ","$1,527,319,910,271.76 ","$1,675,258,902,649.29 ","$1,798,360,977,872.76 ","$1,950,641,593,704.06 ","$2,144,817,644,944.01 ","$2,342,412,592,303.54 ","$2,597,096,522,533.51 ","$3,012,720,085,617.16 ","$3,637,412,282,740.70 ","$4,062,269,107,213.96 ","$4,551,619,425,380.47 ","$4,939,133,669,039.49 ","$5,583,957,272,913.28 ","$6,709,404,010,331.98 ","$7,714,121,027,274.36 ","$8,542,238,350,835.81 ","$8,638,861,952,250.66 ","$8,601,100,602,982.90 ","$8,926,201,078,130.69 ","$9,328,457,473,003.21 ","$9,822,918,990,615.55 ","$12,002,144,837,791.70 ","$13,915,782,174,308.40 ","$15,676,188,303,230.40 ","$16,372,697,957,121.30 ","$18,377,400,960,323.70 ","$19,390,950,004,995.60 ","$20,810,961,097,254.60 ","$20,948,371,516,255.00 ","$22,521,879,706,695.10 ","$24,978,715,758,135.40 ","$25,097,110,656,154.60 ","$24,602,580,608,643.40 ","$24,709,296,714,162.20 ","$25,946,742,047,303.90 ","$26,399,173,716,297.80 ","$26,142,575,385,623.50 ","$27,268,467,106,808.10 ","$30,572,525,993,654.80 ","$33,971,626,447,174.60 ","$35,742,710,396,564.50 ","$37,604,948,564,769.30 ","$41,044,091,917,261.00 ","$43,476,833,575,741.20 ","$40,929,784,604,203.40 ","$42,691,272,338,288.80 ","$45,849,639,438,219.80 ","$45,778,308,725,715.30 ","$46,233,475,458,879.80 ","$47,148,786,960,027.80 ","$44,585,851,713,476.00 ","$45,593,085,156,267.70 ","$47,535,727,573,455.90 ","$50,385,041,767,149.80 ","$50,880,064,647,603.90 ","$49,719,390,050,877.10 ","$55,517,131,326,677.70 ","$56,446,942,040,860.10 "
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"$176,534,588.23 ","$215,659,453.34 ","$220,984,367.41 ","$259,590,074.27 ","$242,943,782.90 ","$254,036,000.50 ","$296,865,513.09 ","$326,433,558.25 ","$431,252,938.19 ","$555,340,843.94 ","$690,323,390.97 ","$732,288,909.02 ","$793,196,379.45 ","$1,005,569,840.75 ","$1,215,032,464.69 ","$1,320,416,033.31 ","$1,234,743,075.74 ","$1,235,897,960.34 ","$1,284,180,702.79 ","$1,325,515,441.98 ","$1,448,281,229.04 ","$2,212,028,291.39 ","$2,677,977,168.73 ","$2,723,496,362.17 ","$2,731,683,490.23 ","$3,320,159,522.53 ","$3,410,078,974.21 ","$3,713,785,776.28 ","$3,544,608,541.05 ","$3,676,123,796.01 ","$4,186,994,271.30 ","$4,166,072,830.03 ","$3,762,859,109.40 ","$3,903,186,594.71 ","$3,911,602,000.29 ","$3,599,845,481.65 ","$3,573,808,550.51 ","$3,965,405,556.56 ","$4,927,780,605.25 ","$5,564,109,988.15 ","$5,705,052,111.29 ","$5,877,997,996.95 ","$6,631,156,410.69 ","$7,136,741,397.50 ","$6,584,557,942.41 ","$6,086,644,790.81 ","$6,203,940,049.23 ","$5,692,858,093.84 ","$6,031,827,089.13 ","$6,151,996,534.96 ","$5,325,846,341.79 ","$5,497,036,486.74 ","$5,833,352,684.45 ","$6,135,116,260.65 ","$6,022,276,207.19 ","$5,731,835,679.23 ","$6,080,359,305.29 ",
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"$301,791,301.55 ","$387,703,114.92 ","$510,262,518.50 ","$793,885,649.28 ","$2,401,403,228.05 ","$2,512,773,379.54 ","$3,284,273,711.33 ","$3,617,564,943.39 ","$4,052,000,413.75 ","$5,632,962,998.32 ","$7,829,165,977.59 ","$8,661,263,766.12 ","$7,596,703,216.37 ","$6,467,582,309.47 ","$6,704,395,824.94 ","$6,153,296,456.04 ","$5,053,021,950.55 ","$5,446,428,681.32 ","$6,038,187,032.97 ","$6,487,912,087.91 ","$7,360,439,423.08 ","$6,883,516,483.52 ","$7,646,153,983.52 ","$7,156,593,653.85 ","$7,374,450,769.23 ","$8,137,911,978.02 ","$9,059,340,384.62 ","$11,297,802,115.38 ","$10,255,495,027.47 ","$12,393,131,868.13 ","$17,759,890,109.89 ","$17,538,461,538.46 ","$19,363,736,263.74 ","$23,533,791,208.79 ","$31,734,065,934.07 ","$44,530,494,505.49 ","$60,882,142,857.14 ","$79,712,087,912.09 ","$115,270,054,945.06 ","$97,798,351,648.35 ","$125,122,306,346.15 ","$167,775,268,626.37 ","$186,833,502,362.64 ","$198,727,642,967.03 ","$206,224,598,571.43 ","$161,739,955,576.92 ","$151,732,181,868.13 ","$161,099,122,225.28 ","$183,334,953,818.68 ","$176,371,267,689.08 ","$144,411,363,345.27 ","$179,677,131,707.29 ","$237,295,575,171.10 "
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$38,067,565,160.58 ","$40,424,526,825.79 ","$41,450,779,108.67 ","$38,244,330,107.55 ","$28,851,673,545.00 ","$25,121,666,666.67 ","$26,361,131,547.12 ","$30,072,880,812.32 ","$37,430,238,805.93 ","$36,937,074,278.30 ","$35,575,197,534.58 ","$41,696,111,548.07 ","$35,953,162,615.86 ","$37,253,738,081.07 ","$40,395,114,264.78 ","$46,065,502,702.58 ","$57,806,382,692.21 ","$74,973,660,680.52 ","$98,454,374,488.29 ","$122,023,721,512.53 ","$174,588,782,938.58 ","$214,317,174,116.58 ","$174,102,268,534.84 ","$170,029,359,010.67 ","$192,613,558,645.61 ","$179,132,893,143.42 ","$189,789,277,576.06 ","$199,713,780,259.32 ","$177,883,897,811.43 ","$185,287,615,324.92 ","$210,147,181,055.28 ","$243,316,050,520.73 ","$251,017,797,625.02 ","$251,362,534,092.32 ","$285,404,683,024.54 ","$301,261,582,924.09 "
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$554,713,455,149.50 ","$506,500,173,960.27 ","$516,814,274,021.96 ","$517,962,962,962.96 ","$460,290,556,900.73 ","$435,083,713,850.84 ","$395,077,301,248.46 ","$395,537,185,734.85 ","$391,724,890,744.50 ","$404,928,954,191.88 ","$270,955,486,862.44 ","$195,907,128,350.93 ","$259,710,142,196.94 ","$306,602,070,620.50 ","$345,470,494,417.86 ","$430,347,420,194.66 ","$591,016,690,742.80 ","$764,015,982,495.68 ","$989,932,059,220.67 ","$1,299,703,459,799.96 ","$1,660,848,058,303.11 ","$1,222,645,887,209.32 ","$1,524,916,698,232.71 ","$2,045,922,727,569.78 ","$2,208,293,528,673.97 ","$2,292,470,104,248.18 ","$2,059,241,582,146.11 ","$1,363,482,179,761.17 ","$1,276,786,344,534.27 ","$1,574,199,355,092.71 ","$1,657,328,764,645.93 ","$1,693,114,993,990.49 ","$1,493,075,887,459.81 ","$1,836,892,075,547.52 ","$2,240,422,438,363.27 "
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,"$119,000,024.12 ","$122,000,016.12 ","$125,000,008.13 ","$128,000,000.13 ","$129,999,994.13 ","$148,799,980.15 ","$124,525,702.98 ","$159,560,018.16 ","$172,200,018.17 ","$188,700,037.19 ","$219,900,006.22 ","$222,952,503.88 ","$246,457,838.60 ","$290,746,157.49 ","$308,458,423.18 ","$571,863,503.01 ","$637,753,856.05 ","$746,650,611.31 ","$905,709,080.93 ","$1,109,346,136.65 ","$1,254,765,643.15 ","$1,407,062,526.29 ","$1,407,243,132.62 ","$1,479,687,583.14 ","$1,587,413,091.46 ","$1,715,626,336.53 ","$1,944,710,687.94 ","$2,157,432,667.84 ","$2,395,492,695.14 ","$2,405,022,587.80 ","$2,550,185,692.54 ","$1,911,600,232.09 ","$2,029,026,956.64 ","$1,971,525,718.16 ","$753,636,370.45 ","$1,293,535,192.22 ","$1,382,334,879.41 ","$1,851,558,199.36 ","$1,989,343,548.30 ","$2,157,024,758.12 ","$2,068,762,706.75 ","$1,966,548,409.55 ","$1,965,932,546.36 ","$2,138,185,328.15 ","$2,376,464,519.64 ","$2,933,765,825.28 ","$3,319,711,249.44 ","$4,070,391,531.30 ","$5,179,804,290.63 ","$5,674,428,927.60 ","$6,124,693,374.47 ","$6,884,907,733.00 ","$7,654,782,978.59 ","$7,820,052,084.03 ","$8,239,042,500.29 ","$8,543,869,360.36 ","$8,695,318,854.11 ","$9,252,833,678.09 ","$9,636,510,839.31 ","$10,346,675,636.34 ","$10,172,925,171.59 ","$11,055,281,971.05 ","$13,312,796,765.23 "
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,"$47,156,704,038.65 ","$50,316,837,320.20 ","$53,705,580,292.75 ","$60,408,326,895.49 ","$69,158,968,713.74 ","$74,274,468,929.56 ","$62,456,580,600.22 ","$68,712,964,033.03 ","$72,018,446,516.86 ","$79,171,992,803.88 ","$85,711,844,745.38 ","$91,169,238,617.01 ","$91,653,327,298.47 ","$104,781,402,787.85 ","$126,934,580,819.78 ","$135,867,507,778.86 ","$132,608,444,905.70 ","$153,553,587,500.21 ","$174,721,808,669.43 ","$195,693,075,714.58 ","$235,962,137,572.70 ","$250,140,235,557.81 ","$258,792,952,697.99 ","$273,951,368,607.72 ","$272,676,312,680.72 ","$296,510,765,025.75 ","$314,034,899,880.35 ","$348,690,416,778.92 ","$374,679,367,843.74 ","$378,112,968,995.08 ","$407,066,728,402.15 ","$362,155,183,204.80 ","$384,619,247,242.89 ","$380,986,910,706.29 ","$432,196,055,451.72 ","$479,707,317,022.57 ","$524,814,569,929.73 ","$550,548,635,667.58 ","$558,258,844,530.03 ","$598,146,534,949.59 ","$630,242,098,666.02 ","$645,678,633,202.57 ","$677,426,539,845.30 ","$791,026,613,085.98 ","$917,083,438,858.52 ","$1,050,602,379,999.63 ","$1,196,088,124,853.08 ","$1,504,162,366,252.89 ","$1,527,612,730,733.41 ","$1,683,173,926,491.50 ","$2,062,468,955,967.70 ","$2,277,346,353,954.89 ","$2,302,398,278,355.34 ","$2,362,708,983,919.22 ","$2,587,787,935,996.42 ","$2,704,835,939,982.51 ","$3,010,757,329,892.83 ","$3,433,883,301,221.75 ","$3,534,209,044,993.87 ","$3,658,004,814,522.01 ","$3,490,012,356,687.83 ","$4,062,783,801,939.27 ","$4,361,631,457,999.02 "
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,"$4,187,777,707.85 ","$4,485,777,640.96 ","$5,377,268,844.35 ","$7,184,816,176.88 ","$9,664,177,036.67 ","$14,947,535,254.23 ","$45,412,971,922.17 ","$46,773,137,523.07 ","$64,005,623,888.45 ","$74,189,100,135.37 ","$80,266,637,389.66 ","$111,858,506,074.45 ","$164,539,597,502.00 ","$184,291,434,776.43 ","$153,240,295,657.77 ","$129,171,602,025.15 ","$119,624,918,956.21 ","$103,897,892,810.98 ","$86,962,013,010.56 ","$85,695,941,760.05 ","$88,256,162,068.97 ","$95,344,352,823.70 ","$117,630,261,604.89 ","$132,223,257,865.58 ","$137,087,867,284.34 ","$132,967,891,655.21 ","$135,174,876,355.66 ","$143,343,025,756.30 ","$158,662,377,388.99 ","$165,963,594,803.64 ","$146,775,428,759.28 ","$161,717,040,000.00 ","$189,514,910,222.67 ","$184,137,517,724.86 ","$189,605,920,240.52 ","$215,807,655,244.42 ","$258,742,263,029.01 ","$328,459,700,124.06 ","$376,900,135,720.73 ","$415,964,583,059.21 ","$519,796,738,631.13 ","$429,097,899,279.01 ","$528,207,298,529.87 ","$676,634,577,273.05 ","$741,849,984,943.26 ","$753,864,543,430.25 ","$766,605,946,720.43 ","$669,484,381,328.89 ","$665,999,879,694.19 ","$714,994,694,991.65 ","$846,583,785,179.86 ","$838,564,705,624.64 ","$734,271,183,954.88 ","$868,585,871,464.54 ","$1,108,148,978,218.49 "
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,"$1,126,364,161.76 ","$1,222,860,428.56 ","$1,328,259,624.72 ","$1,351,234,926.34 ","$1,388,282,600.20 ","$1,446,869,619.32 ","$1,484,491,675.72 ","$1,607,409,539.37 ","$1,677,771,400.57 ","$1,847,501,441.26 ","$2,100,229,759.05 ","$2,288,340,041.03 ","$2,483,055,722.24 ","$3,077,254,460.30 ","$3,958,931,659.85 ","$4,823,090,191.91 ","$6,013,210,815.66 ","$7,499,005,639.38 ","$8,128,719,315.08 ","$8,418,407,786.61 ","$8,951,800,017.90 ","$10,753,888,154.28 ","$8,732,542,273.73 ","$8,230,153,846.15 ","$10,447,615,384.62 ","$8,075,259,600.34 ","$10,092,200,000.00 ","$12,093,333,333.33 ","$14,372,555,555.56 ","$21,408,111,111.11 ","$33,641,222,222.22 ","$44,171,194,366.20 ","$7,031,933,491.85 ","$8,881,010,081.25 ","$12,793,798,418.38 ","$13,830,369,852.31 ","$9,018,303,128.02 ","$11,681,179,570.90 ","$11,250,220,602.97 ","$10,682,027,634.75 ","$12,257,299,147.29 ","$15,716,361,539.06 ","$18,137,126,092.28 ","$21,355,295,732.05 ","$26,646,007,250.73 ","$35,182,707,173.82 ","$45,263,824,686.09 ","$59,440,139,774.81 ","$64,833,088,568.39 ","$58,315,346,841.24 ","$74,151,157,011.53 ","$78,402,841,444.95 ","$63,196,236,489.37 ","$66,027,147,864.79 ","$76,818,773,784.76 ","$84,984,672,415.94 ","$102,943,515,502.99 ","$129,718,581,297.43 ","$32,333,780,383.29 ","$32,338,079,165.29 ","$27,034,593,750.00 ","$34,229,513,774.99 ","$51,662,241,775.24 "
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,"$1,003,692,368.84 ","$1,058,975,258.61 ","$1,085,475,791.98 ","$1,122,139,863.07 ","$1,188,930,644.96 ","$1,210,058,227.15 ","$1,246,908,188.21 ","$1,246,480,767.04 ","$1,309,384,863.21 ","$1,245,234,929.75 ","$1,297,407,654.80 ","$1,339,549,034.37 ","$1,620,857,100.56 ","$1,863,398,590.01 ","$2,099,325,232.12 ","$2,830,388,400.39 ","$2,869,777,881.24 ","$2,938,046,467.89 ","$3,280,354,917.45 ","$4,084,877,817.88 ","$4,510,108,281.84 ","$4,095,892,787.36 ","$4,013,951,446.35 ","$3,569,356,124.70 ","$3,485,165,433.40 ","$3,818,944,920.02 ","$5,392,093,452.45 ","$6,487,353,094.15 ","$6,418,419,392.53 ","$6,366,039,362.80 ","$7,390,967,361.66 ","$7,255,210,474.43 ","$7,769,817,847.28 ","$7,367,986,228.21 ","$5,034,588,198.68 ","$6,326,342,634.65 ","$6,559,712,162.47 ","$6,041,478,722.25 ","$6,505,607,913.82 ","$6,592,834,929.39 ","$6,013,185,003.71 ","$6,507,824,826.95 ","$7,006,402,324.85 ","$8,768,721,560.57 ","$10,076,816,661.05 ","$11,009,033,445.25 ","$11,697,918,245.35 ","$13,994,218,399.03 ","$16,853,989,611.19 ","$16,145,867,483.22 ","$16,121,315,901.81 ","$17,814,283,649.94 ","$17,660,870,395.81 ","$18,918,667,730.54 ","$19,797,253,445.27 ","$17,774,766,696.70 ","$19,040,312,331.16 ","$20,996,562,958.50 ","$23,116,701,539.56 ","$23,403,995,984.93 ","$24,530,513,058.59 ","$27,569,136,728.26 ","$27,684,430,244.49 "
